9.36099, -2.145, -117.3711, 10.478378, -3.9922202, -116.311745, 10.873181, -11.139072, -116.33952, 11.531606, -18.075783, -119.09074, 11.589161, -18.709326, -116.80995, 11.588791, -18.71823, -115.62032, 7.8360243, -3.8073556, -116.635895, 7.7587748, -11.231985, -116.27365, 7.7955017, -18.140581, -119.215805, 7.253448, -18.922102, -116.999535, 6.984686, -19.173048, -115.8459, 9.500969, -0.11154383, -117.53628, 9.542282, 1.9380692, -117.55077, 9.478909, 4.0018997, -117.53295, 9.571624, 5.752465, -117.626816, 9.720392, 7.4656467, -117.21274, 9.685682, 9.086089, -116.496704, 12.790174, 5.3622947, -117.36086, 14.131424, 2.475608, -113.527016, 12.259338, 5.38748, -113.91624, 11.323297, 6.8434157, -114.11084, 11.371072, 7.451182, -114.48492, 11.338011, 7.939635, -114.78965, 11.025081, 7.349445, -114.694405, 6.3773565, 5.2169166, -118.424095, 6.395534, -0.02295305, -118.27934, 5.9169927, -3.222975, -117.09902, 5.677721, -4.8229904, -116.50886, 5.4119997, -5.385528, -116.5309, 5.2556524, -5.862197, -116.54655, 5.6849384, -5.5221534, -116.33443, 
9.36491, -2.1489, -117.3802, 10.486273, -3.9945223, -116.32226, 10.8761215, -11.14168, -116.33946, 11.533786, -18.076036, -119.09679, 11.59055, -18.706787, -116.8152, 11.590215, -18.718449, -115.6256, 7.843181, -3.8130102, -116.642265, 7.762918, -11.237548, -116.27879, 7.7951045, -18.14761, -119.21756, 7.2548537, -18.926996, -117.0001, 6.987135, -19.175547, -115.8457, 9.504557, -0.11516805, -117.54224, 9.545547, 1.9344844, -117.55092, 9.480273, 3.9981906, -117.52671, 9.572145, 5.7489862, -117.617035, 9.719233, 7.462864, -117.20524, 9.682848, 9.084782, -116.492645, 12.790263, 5.3610888, -117.34995, 14.119929, 2.4750047, -113.51162, 12.25039, 5.3878, -113.90612, 11.315619, 6.8441978, -114.10338, 11.361387, 7.442003, -114.493416, 11.326756, 7.9216757, -114.811615, 11.0183, 7.3314085, -114.70318, 6.3777223, 5.213114, -118.41449, 6.400361, -0.027383119, -118.29536, 5.9326262, -3.2265806, -117.10848, 5.698758, -4.8261843, -116.515045, 5.433022, -5.3885455, -116.54105, 5.276626, -5.8651056, -116.55932, 5.7037516, -5.525686, -116.341896, 
9.36861, -2.153, -117.3957, 10.491649, -3.9985013, -116.339325, 10.877004, -11.145923, -116.341286, 11.538387, -18.0801, -119.098175, 11.595041, -18.70863, -116.81599, 11.594439, -18.718603, -115.626366, 7.8480725, -3.817149, -116.6554, 7.7645903, -11.241339, -116.285614, 7.7989755, -18.15371, -119.21892, 7.25733, -18.931786, -117.00134, 6.989247, -19.17002, -115.84486, 9.509195, -0.11893802, -117.552704, 9.550063, 1.9307348, -117.55402, 9.48265, 3.9942827, -117.5231, 9.567224, 5.745808, -117.60611, 9.714331, 7.459924, -117.19532, 9.681799, 9.083499, -116.48632, 12.791252, 5.360041, -117.34251, 14.113432, 2.4731023, -113.50223, 12.246433, 5.387333, -113.89817, 11.312935, 6.844448, -114.09614, 11.358374, 7.440578, -114.48877, 11.323466, 7.918969, -114.80887, 11.014604, 7.3295217, -114.697174, 6.37868, 5.208852, -118.4064, 6.406418, -0.0320128, -118.30599, 5.9471684, -3.2359905, -117.128746, 5.717543, -4.837984, -116.540115, 5.452006, -5.4005933, -116.562546, 5.2957683, -5.8773174, -116.5776, 5.7222395, -5.536147, -116.36164, 
9.36501, -2.1561, -117.4052, 10.4851055, -4.004794, -116.35129, 10.876613, -11.15187, -116.33839, 11.540671, -18.085072, -119.09708, 11.602745, -18.712772, -116.8148, 11.602476, -18.700432, -115.6252, 7.8415437, -3.8170426, -116.66372, 7.7664957, -11.241105, -116.28959, 7.8026695, -18.154411, -119.220665, 7.258562, -18.931759, -117.00343, 6.989144, -19.17165, -115.8476, 9.509831, -0.12192197, -117.556755, 9.552869, 1.9277046, -117.5537, 9.485505, 3.991244, -117.52212, 9.565867, 5.7433243, -117.59723, 9.712571, 7.4572444, -117.18548, 9.68232, 9.081725, -116.478455, 12.794388, 5.3569527, -117.34635, 14.112808, 2.4652827, -113.50835, 12.248611, 5.381712, -113.90129, 11.316514, 6.8399262, -114.09776, 11.3641405, 7.434951, -114.491806, 11.330986, 7.9127254, -114.81301, 11.019848, 7.324764, -114.69981, 6.380151, 5.2060533, -118.40021, 6.410692, -0.03497595, -118.30967, 5.951202, -3.246278, -117.15264, 5.721456, -4.8519335, -116.57413, 5.460856, -5.4170218, -116.591606, 5.308817, -5.8952074, -116.60279, 5.7332377, -5.5488367, -116.39111, 
9.35818, -2.159, -117.4103, 10.472344, -4.014283, -116.361694, 10.877866, -11.160552, -116.338776, 11.539263, -18.09423, -119.09691, 11.603597, -18.721363, -116.81454, 11.603579, -18.699127, -115.625084, 7.8289433, -3.8141403, -116.667725, 7.770537, -11.238243, -116.29143, 7.8075037, -18.149574, -119.22715, 7.258963, -18.927114, -117.01108, 6.9873843, -19.16637, -115.85561, 9.507369, -0.1247585, -117.55668, 9.552983, 1.9248079, -117.55143, 9.488573, 3.988475, -117.52212, 9.567786, 5.7408805, -117.59057, 9.712744, 7.454753, -117.178, 9.682066, 9.080029, -116.472824, 12.7999935, 5.349846, -117.3611, 14.1160965, 2.4528387, -113.52632, 12.253841, 5.3713613, -113.91287, 11.322713, 6.830622, -114.10615, 11.3739195, 7.4218073, -114.505486, 11.343655, 7.8967495, -114.83115, 11.0297575, 7.311143, -114.71345, 6.381441, 5.2064786, -118.38942, 6.4147763, -0.034799714, -118.315895, 5.9557858, -3.249084, -117.166985, 5.7262897, -4.8562307, -116.59252, 5.4678903, -5.422362, -116.60889, 5.317732, -5.901154, -116.61953, 5.7419558, -5.5532026, -116.41006, 
9.35686, -2.1591, -117.4189, 10.4773245, -4.012506, -116.37369, 10.886299, -11.158543, -116.341576, 11.537777, -18.09528, -119.094376, 11.59919, -18.722197, -116.81186, 11.599841, -18.716476, -115.622215, 7.832541, -3.8158867, -116.669914, 7.778177, -11.23981, -116.289505, 7.812118, -18.149378, -119.229416, 7.2577586, -18.926947, -117.0148, 6.9837976, -19.156235, -115.85788, 9.509412, -0.124854855, -117.561714, 9.558225, 1.9246224, -117.55219, 9.492633, 3.9882212, -117.52075, 9.568085, 5.7412496, -117.57627, 9.711401, 7.455183, -117.16338, 9.681151, 9.082625, -116.4632, 12.803575, 5.351444, -117.36568, 14.1119375, 2.4486566, -113.532616, 12.251983, 5.369288, -113.91429, 11.322005, 6.829603, -114.105125, 11.374569, 7.4170437, -114.50978, 11.345388, 7.8891644, -114.839615, 11.029774, 7.30564, -114.71629, 6.382872, 5.2051764, -118.38007, 6.419917, -0.03631739, -118.326324, 5.9707184, -3.2523088, -117.178314, 5.7461185, -4.860309, -116.6043, 5.4825864, -5.4240766, -116.620415, 5.3280954, -5.9014883, -116.631065, 5.7561183, -5.557591, -116.42263, 
9.36285, -2.1575, -117.43, 10.495474, -4.0031404, -116.384155, 10.89458, -11.149704, -116.34569, 11.54024, -18.088266, -119.09526, 11.597871, -18.71449, -116.81246, 11.597809, -18.71708, -115.6228, 7.849131, -3.8217854, -116.676155, 7.78351, -11.245199, -116.28765, 7.8126493, -18.155462, -119.225975, 7.2582936, -18.932653, -117.01122, 6.984565, -19.158747, -115.85362, 9.516388, -0.12289899, -117.56655, 9.565338, 1.926498, -117.546394, 9.491581, 3.989648, -117.50514, 9.570587, 5.7424235, -117.56363, 9.714973, 7.4567704, -117.15283, 9.68329, 9.083877, -116.451935, 12.797015, 5.3651605, -117.34133, 14.078948, 2.4604526, -113.50081, 12.229596, 5.386489, -113.89247, 11.30492, 6.8495073, -114.0883, 11.35573, 7.435729, -114.49495, 11.325104, 7.9070654, -114.82577, 11.008873, 7.324784, -114.69823, 6.3776026, 5.198423, -118.360725, 6.4171414, -0.04320499, -118.324814, 5.9753814, -3.2618077, -117.181244, 5.754501, -4.871114, -116.60946, 5.4883738, -5.43373, -116.62293, 5.3317018, -5.910467, -116.631775, 5.7625446, -5.5681186, -116.42663, 
9.36661, -2.1549, -117.4445, 10.499054, -4.0016623, -116.400444, 10.893377, -11.148465, -116.35746, 11.545104, -18.090542, -119.09672, 11.60084, -18.71551, -116.81352, 11.598955, -18.71013, -115.62387, 7.8529997, -3.8216288, -116.695854, 7.785628, -11.244159, -116.29112, 7.81193, -18.15616, -119.22538, 7.2585855, -18.934875, -117.01091, 6.9854546, -19.159815, -115.85294, 9.520198, -0.119430706, -117.56737, 9.56726, 1.9298997, -117.53803, 9.489083, 3.9929073, -117.497795, 9.569297, 5.7454195, -117.56222, 9.715648, 7.459437, -117.15075, 9.6852045, 9.084863, -116.44591, 12.7914915, 5.3755407, -117.33292, 14.050025, 2.4632912, -113.49037, 12.215769, 5.3972425, -113.89364, 11.298641, 6.8642187, -114.09527, 11.347491, 7.450253, -114.50242, 11.315254, 7.9217033, -114.832924, 10.998183, 7.3405933, -114.70217, 6.372982, 5.194635, -118.355576, 6.4152517, -0.0470895, -118.34812, 5.9694905, -3.2671964, -117.21036, 5.746609, -4.8772545, -116.64147, 5.489272, -5.4439673, -116.65399, 5.3400607, -5.923095, -116.66267, 5.7673264, -5.574502, -116.46057, 
9.36703, -2.1514, -117.458, 10.495662, -4.002678, -116.417816, 10.893747, -11.1492605, -116.372826, 11.546591, -18.097918, -119.09507, 11.603655, -18.722406, -116.811775, 11.601359, -18.705994, -115.62223, 7.849794, -3.8152537, -116.7103, 7.78799, -11.236972, -116.29008, 7.8119097, -18.147612, -119.22756, 7.256679, -18.926708, -117.0137, 6.9827514, -19.150259, -115.85566, 9.521976, -0.115281194, -117.567696, 9.56818, 1.9339849, -117.533, 9.488891, 3.9971, -117.50138, 9.5655775, 5.7502084, -117.55251, 9.713075, 7.463298, -117.137596, 9.6862135, 9.090127, -116.43585, 12.790621, 5.3822203, -117.34395, 14.066349, 2.4372077, -113.532166, 12.233932, 5.375072, -113.91477, 11.317723, 6.844004, -114.10608, 11.368316, 7.4296985, -114.513504, 11.337481, 7.9010873, -114.84423, 11.018679, 7.3209863, -114.7132, 6.3717084, 5.1935096, -118.36266, 6.4176607, -0.048103116, -118.39271, 5.97602, -3.263931, -117.24131, 5.7551985, -4.87185, -116.66561, 5.4985366, -5.438354, -116.69281, 5.349888, -5.9172826, -116.71363, 5.7760196, -5.573252, -116.50157, 
9.36956, -2.1491, -117.4719, 10.5123825, -3.9947867, -116.437294, 10.905647, -11.141606, -116.38782, 11.545935, -18.0965, -119.09709, 11.604572, -18.721483, -116.81397, 11.60283, -18.696987, -115.624565, 7.8640857, -3.819408, -116.714874, 7.795023, -11.240601, -116.286575, 7.8130307, -18.14857, -119.230385, 7.2572045, -18.927942, -117.01677, 6.9830084, -19.154594, -115.85939, 9.524024, -0.112484194, -117.57269, 9.572091, 1.9365909, -117.53013, 9.490929, 3.9996243, -117.49794, 9.569152, 5.752996, -117.53606, 9.718565, 7.4655037, -117.11942, 9.693526, 9.094029, -116.42156, 12.791571, 5.38777, -117.3444, 14.0902405, 2.415953, -113.56127, 12.259508, 5.3574796, -113.923256, 11.344141, 6.828243, -114.10424, 11.394252, 7.4140806, -114.51152, 11.363021, 7.885667, -114.841934, 11.043929, 7.305865, -114.71029, 6.37154, 5.193341, -118.35496, 6.420365, -0.047981918, -118.41553, 5.9928856, -3.2636547, -117.25837, 5.7791452, -4.8714957, -116.67979, 5.516315, -5.435386, -116.701935, 5.3624425, -5.912835, -116.718315, 5.7918553, -5.5714045, -116.5087, 
9.37563, -2.1455, -117.4876, 10.543203, -3.9805048, -116.46166, 10.92152, -11.128049, -116.401505, 11.542507, -18.08867, -119.10054, 11.600149, -18.715126, -116.817795, 11.599628, -18.70008, -115.628235, 7.8915706, -3.830996, -116.722, 7.802862, -11.251655, -116.28811, 7.8093805, -18.158287, -119.23509, 7.258446, -18.935293, -117.01943, 6.9864497, -19.172129, -115.86357, 9.526591, -0.108437724, -117.5846, 9.577023, 1.940353, -117.53222, 9.49352, 4.0030246, -117.485916, 9.57482, 5.7563257, -117.52069, 9.727255, 7.4680443, -117.10193, 9.704416, 9.095107, -116.40059, 12.792773, 5.39395, -117.32777, 14.067216, 2.426119, -113.53329, 12.25121, 5.3753858, -113.9063, 11.343207, 6.850019, -114.09281, 11.390018, 7.4362974, -114.499855, 11.356109, 7.9083705, -114.8293, 11.037397, 7.3289695, -114.695, 6.3715, 5.1988835, -118.33027, 6.421361, -0.04221814, -118.406975, 6.00992, -3.2635844, -117.25988, 5.804199, -4.8742723, -116.68633, 5.538524, -5.4370704, -116.70107, 5.3822365, -5.913912, -116.71102, 5.8128996, -5.571721, -116.50523, 
9.3804, -2.1431, -117.5011, 10.556312, -3.97625, -116.481384, 10.930532, -11.123879, -116.40732, 11.536503, -18.088177, -119.10027, 11.593042, -18.716845, -116.818115, 11.594175, -18.719912, -115.628456, 7.9032702, -3.8322875, -116.730255, 7.8030934, -11.252579, -116.29259, 7.802609, -18.158588, -119.241035, 7.2585225, -18.93002, -117.02173, 6.9895306, -19.177904, -115.867485, 9.527046, -0.10573657, -117.5984, 9.574875, 1.9427906, -117.53453, 9.489618, 4.004697, -117.46378, 9.569079, 5.7581234, -117.49641, 9.724869, 7.469059, -117.075676, 9.707494, 9.093712, -116.368614, 12.7880745, 5.3968363, -117.29979, 14.021936, 2.4388227, -113.48429, 12.224393, 5.3970604, -113.87527, 11.325622, 6.876179, -114.07075, 11.370941, 7.4634476, -114.476524, 11.33582, 7.9365225, -114.804405, 11.0165205, 7.3576484, -114.669235, 6.3638296, 5.207374, -118.28417, 6.4100122, -0.033666454, -118.36709, 6.004667, -3.259319, -117.22992, 5.801994, -4.87215, -116.66132, 5.5397215, -5.43656, -116.675354, 5.3863235, -5.914347, -116.68491, 5.8155255, -5.5695662, -116.4804, 
9.37864, -2.143, -117.5139, 10.546701, -3.9826243, -116.496826, 10.930531, -11.129494, -116.40165, 11.535172, -18.09388, -119.09467, 11.594547, -18.724382, -116.813095, 11.597264, -18.73048, -115.62345, 7.893948, -3.8240607, -116.73982, 7.803789, -11.244218, -116.29773, 7.8029265, -18.153584, -119.238304, 7.2597075, -18.924267, -117.018524, 6.990967, -19.175518, -115.86495, 9.524291, -0.10546341, -117.60904, 9.56768, 1.9428133, -117.534805, 9.480921, 4.0039716, -117.44632, 9.557099, 5.757632, -117.47382, 9.715148, 7.467737, -117.05057, 9.702653, 9.090727, -116.33959, 12.778918, 5.3978224, -117.28773, 14.0019045, 2.4314508, -113.47522, 12.2139435, 5.395596, -113.86539, 11.319963, 6.8776684, -114.06047, 11.366045, 7.466991, -114.46317, 11.331535, 7.941939, -114.7884, 11.01084, 7.3632903, -114.65558, 6.3498316, 5.2105145, -118.240395, 6.3909187, -0.0303607, -118.33555, 5.9864364, -3.253334, -117.1905, 5.7841945, -4.8648252, -116.61797, 5.5255837, -5.4305763, -116.642235, 5.3752985, -5.909081, -116.66095, 5.8036766, -5.5658474, -116.452156, 
9.37551, -2.1415, -117.5294, 10.531311, -3.989837, -116.51412, 10.922236, -11.135882, -116.39022, 11.540092, -18.096497, -119.09, 11.600292, -18.726582, -116.80832, 11.602768, -18.731781, -115.618675, 7.879546, -3.8122737, -116.75475, 7.8070755, -11.232421, -116.30925, 7.807556, -18.149897, -119.2307, 7.2605424, -18.924274, -117.013145, 6.990088, -19.169582, -115.85869, 9.519736, -0.103575096, -117.61819, 9.558815, 1.9442718, -117.53085, 9.473737, 4.0046844, -117.425064, 9.54958, 5.7582583, -117.45838, 9.709522, 7.468316, -117.035645, 9.700389, 9.088947, -116.31926, 12.773608, 5.396008, -117.284256, 13.998496, 2.408518, -113.488884, 12.213866, 5.3766575, -113.86363, 11.321551, 6.8607273, -114.051, 11.370524, 7.450651, -114.452484, 11.3383465, 7.926346, -114.776855, 11.015306, 7.348611, -114.64575, 6.336324, 5.2187138, -118.1819, 6.3760543, -0.021706147, -118.29994, 5.9797716, -3.2399898, -117.13895, 5.7816296, -4.8491364, -116.55844, 5.522333, -5.4128714, -116.60855, 5.3714685, -5.8898344, -116.649155, 5.8003464, -5.557059, -116.42502, 
